PlacementId,Date,Network,Order,GlobalChain,GlobalType,GlobalImpressions,GlobalServed,GlobalIncome,GlobalFill,GlobalEcpm,GlobalRcpm,ExperimentChain,ExperimentType,ExperimentImpressions,ExperimentServed,ExperimentIncome,ExperimentFill,ExperimentEcpm,ExperimentRcpm
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-01,PulsePoint,0,t2=1.4,Learning,1584,34,0.05,0.02146465,1.470588,0.03156566,t10=1.4,LearningExperiment,1302,10,0.01,0.007680492,1,0.007680492
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-01,Pubmatic,0,p7=1.4,Learning,2099,32,0.045,0.01524535,1.40625,0.02143878,p46=1.4,LearningExperiment,1591,14,0.018,0.008799497,1.285714,0.01131364
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-01,PulsePoint,0,t32=0.2,Learning,1782,364,0.07,0.2042649,0.1923077,0.03928171,t14=0.2,LearningExperiment,1725,255,0.05,0.1478261,0.1960784,0.02898551
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-01,Pubmatic,0,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,870099,26549,22.689,0.03051262,0.8546084,0.02607634,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,17378,304,0.252,0.01749338,0.8289474,0.01450109
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-01,PulsePoint,1,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,755737,26134,15.82,0.03458081,0.6053417,0.02093321,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,16533,683,0.41,0.04131132,0.6002928,0.02479889
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-01,Pubmatic,2,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,821692,17130,9.432,0.02084723,0.550613,0.01147875,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,14261,229,0.126,0.01605778,0.5502183,0.008835285
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-01,PulsePoint,3,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,648496,11853,4.77,0.01827768,0.4024298,0.007355481,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,12934,220,0.09,0.01700943,0.4090909,0.006958405
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-21,Pubmatic,0,p83=0.8:p50=0.6,Learning,52737,1687,1.602,0.03198893,0.9496147,0.03037716,p5=0.8:p34=0.6,LearningExperiment,48901,1029,0.936,0.02104251,0.909621,0.01914071
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-21,Pubmatic,1,p83=0.8:p50=0.6,Learning,45297,698,0.459,0.01540941,0.6575931,0.01013312,p5=0.8:p34=0.6,LearningExperiment,42407,482,0.324,0.01136605,0.6721992,0.007640248
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-21,PulsePoint,0,t10=1.4,Learning,42645,1814,2.55,0.04253723,1.405733,0.05979599,t2=1.4,LearningExperiment,32721,432,0.61,0.01320253,1.412037,0.01864246
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-21,PulsePoint,0,t33=0.8:t50=0.6,Learning,41262,2553,2.06,0.06187291,0.8068938,0.04992487,t18=0.8:t19=0.6,LearningExperiment,46557,2291,1.84,0.0492085,0.8031427,0.03952145
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-21,PulsePoint,1,t33=0.8:t50=0.6,Learning,35737,375,0.23,0.01049333,0.6133333,0.006435907,t18=0.8:t19=0.6,LearningExperiment,40700,564,0.34,0.01385749,0.6028369,0.008353809
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-21,PulsePoint,0,t32=0.2,Learning,38197,7321,1.48,0.1916643,0.2021582,0.0387465,t14=0.2,LearningExperiment,34161,5408,1.09,0.1583092,0.2015533,0.03190773
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-21,Pubmatic,0,p85=0.2,Learning,47947,3781,1.647,0.07885791,0.435599,0.03435043,p52=0.2,LearningExperiment,40108,2384,0.918,0.05943951,0.3850671,0.0228882
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-21,Pubmatic,0,p7=1.4,Learning,48093,1108,1.62,0.0230387,1.462094,0.03368473,p46=1.4,LearningExperiment,40811,447,0.621,0.01095293,1.389262,0.01521649
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-21,PulsePoint,0,t9=0.45:t47=0.45:t3=0.45,BestChain,44830182,5245460,2384.25,0.1170073,0.4545359,0.05318403,t1=0.45:t7=0.45:t12=0.45:t4=0.45,ExperimentClone,422807,24701,11.18,0.05842146,0.4526133,0.02644232
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-21,PulsePoint,1,t9=0.45:t47=0.45:t3=0.45,BestChain,37943676,267119,122.86,0.007039882,0.4599448,0.003237957,t1=0.45:t7=0.45:t12=0.45:t4=0.45,ExperimentClone,366452,3118,1.42,0.008508618,0.4554201,0.003874996
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-21,PulsePoint,2,t9=0.45:t47=0.45:t3=0.45,BestChain,35703574,265499,120.69,0.007436202,0.454578,0.003380334,t1=0.45:t7=0.45:t12=0.45:t4=0.45,ExperimentClone,327535,6278,2.85,0.01916742,0.4539662,0.00870136
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-03,Pubmatic,0,p5=0.8:p34=0.6,Learning,2273,44,0.045,0.01935768,1.022727,0.01979763,p83=0.8:p50=0.6,LearningExperiment,2159,19,0.018,0.008800371,0.9473684,0.008337193
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-03,Pubmatic,1,p5=0.8:p34=0.6,Learning,1979,43,0.027,0.02172814,0.627907,0.01364325,p83=0.8:p50=0.6,LearningExperiment,1895,24,0.018,0.01266491,0.7499999,0.00949868
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-03,Pubmatic,0,p7=1.4,Learning,2621,22,0.027,0.008393743,1.227273,0.01030141,p46=1.4,LearningExperiment,1887,14,0.018,0.007419184,1.285714,0.00953895
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-03,PulsePoint,0,t32=0.2,Learning,2306,245,0.05,0.1062446,0.2040816,0.02168257,t14=0.2,LearningExperiment,1941,227,0.05,0.11695,0.2202643,0.02575992
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-03,Pubmatic,0,p61=0.2,Learning,2371,168,0.072,0.07085618,0.4285714,0.03036693,p85=0.2,LearningExperiment,2169,80,0.027,0.03688336,0.3375,0.01244813
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-03,PulsePoint,0,t33=0.8:t19=0.6,Learning,2227,69,0.06,0.03098339,0.8695652,0.02694207,t18=0.8:t50=0.6,LearningExperiment,1994,11,0.01,0.00551655,0.9090909,0.005015045
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-03,PulsePoint,1,t33=0.8:t19=0.6,Learning,2003,19,0.01,0.009485771,0.5263157,0.004992511,t18=0.8:t50=0.6,LearningExperiment,1829,36,0.02,0.01968289,0.5555555,0.01093494
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-03,PulsePoint,0,t2=1.4,Learning,1942,7,0.01,0.003604532,1.428571,0.00514933,t10=1.4,LearningExperiment,1449,12,0.02,0.008281574,1.666667,0.01380262
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-03,Pubmatic,0,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,1402258,34993,31.797,0.02495475,0.9086674,0.02267557,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,21388,246,0.216,0.01150178,0.8780488,0.01009912
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-03,PulsePoint,1,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,1210200,40061,24.19,0.03310279,0.6038291,0.01998843,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,18289,345,0.21,0.0188638,0.6086956,0.01148231
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-03,Pubmatic,2,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,1085307,32053,17.622,0.02953358,0.5497769,0.01623688,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,16426,248,0.144,0.01509802,0.5806451,0.008766589
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-03,PulsePoint,3,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,1010896,14976,6.03,0.01481458,0.4026442,0.005965006,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,15249,93,0.04,0.006098761,0.4301075,0.002623123
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-20,PulsePoint,0,t33=0.8:t50=0.6,Learning,5866,356,0.29,0.06068872,0.8146067,0.04943743,t18=0.8:t19=0.6,LearningExperiment,5181,196,0.16,0.03783054,0.8163265,0.03088207
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-20,PulsePoint,1,t33=0.8:t50=0.6,Learning,5028,63,0.04,0.01252983,0.6349206,0.00795545,t18=0.8:t19=0.6,LearningExperiment,4512,40,0.02,0.008865248,0.5,0.004432624
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-20,Pubmatic,0,p7=1.4,Learning,6763,171,0.234,0.02528464,1.368421,0.03460003,p46=1.4,LearningExperiment,7236,117,0.171,0.01616916,1.461539,0.02363184
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-20,Pubmatic,0,p83=0.8:p50=0.6,Learning,8465,392,0.369,0.04630833,0.9413265,0.04359126,p5=0.8:p34=0.6,LearningExperiment,5058,171,0.18,0.03380783,1.052632,0.03558719
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-20,Pubmatic,1,p83=0.8:p50=0.6,Learning,7944,162,0.108,0.02039275,0.6666667,0.01359517,p5=0.8:p34=0.6,LearningExperiment,5028,81,0.063,0.01610979,0.7777778,0.01252983
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-20,Pubmatic,0,p85=0.2,Learning,7388,976,0.396,0.1321061,0.4057377,0.05360043,p52=0.2,LearningExperiment,6195,661,0.216,0.106699,0.3267776,0.03486683
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-20,PulsePoint,0,t10=1.4,Learning,4461,94,0.13,0.02107151,1.382979,0.02914145,t2=1.4,LearningExperiment,4051,76,0.11,0.0187608,1.447368,0.02715379
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-20,PulsePoint,0,t32=0.2,Learning,3960,847,0.17,0.2138889,0.2007084,0.04292929,t14=0.2,LearningExperiment,4530,898,0.18,0.198234,0.2004454,0.0397351
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-20,PulsePoint,0,t9=0.45:t47=0.45:t3=0.45,BestChain,5397688,583076,265.35,0.1080233,0.4550865,0.04915994,t1=0.45:t7=0.45:t12=0.45:t4=0.45,ExperimentClone,46724,2340,1.06,0.05008133,0.4529914,0.02268641
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-20,PulsePoint,1,t9=0.45:t47=0.45:t3=0.45,BestChain,4570560,55513,25.51,0.01214578,0.459532,0.005581373,t1=0.45:t7=0.45:t12=0.45:t4=0.45,ExperimentClone,40260,579,0.26,0.01438152,0.4490501,0.006458023
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-20,PulsePoint,2,t9=0.45:t47=0.45:t3=0.45,BestChain,4237697,80401,36.61,0.0189728,0.4553426,0.008639126,t1=0.45:t7=0.45:t12=0.45:t4=0.45,ExperimentClone,35504,1139,0.52,0.03208089,0.4565408,0.01464624
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-04,Pubmatic,0,p5=0.8:p34=0.6,Learning,1607,25,0.018,0.01555694,0.72,0.011201,p83=0.8:p50=0.6,LearningExperiment,1450,14,0.009,0.009655172,0.6428571,0.006206896
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-04,Pubmatic,1,p5=0.8:p34=0.6,Learning,1345,24,0.018,0.01784387,0.7499999,0.0133829,p83=0.8:p50=0.6,LearningExperiment,1271,10,0.009,0.007867821,0.9,0.007081038
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-04,Pubmatic,0,p61=0.2,Learning,1567,80,0.027,0.05105297,0.3375,0.01723038,p85=0.2,LearningExperiment,1596,71,0.027,0.04448622,0.3802817,0.01691729
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-04,Pubmatic,0,p7=1.4,Learning,1918,14,0.018,0.00729927,1.285714,0.009384776,p46=1.4,LearningExperiment,1403,13,0.018,0.009265859,1.384615,0.01282965
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-04,PulsePoint,0,t2=1.4,Learning,1436,5,0.01,0.003481894,2,0.006963788,t10=1.4,LearningExperiment,1003,3,0,0.002991027,0,0
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-04,PulsePoint,0,t32=0.2,Learning,1673,126,0.03,0.07531381,0.2380952,0.01793186,t14=0.2,LearningExperiment,1334,96,0.02,0.07196402,0.2083333,0.0149925
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-04,PulsePoint,0,t33=0.8:t19=0.6,Learning,1608,35,0.03,0.02176617,0.8571429,0.01865672,t18=0.8:t50=0.6,LearningExperiment,1406,12,0.01,0.008534851,0.8333333,0.007112375
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-04,PulsePoint,1,t33=0.8:t19=0.6,Learning,1471,35,0.02,0.02379334,0.5714285,0.01359619,t18=0.8:t50=0.6,LearningExperiment,1306,10,0.01,0.007656968,1,0.007656968
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-04,Pubmatic,0,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,1001503,21680,19.755,0.02164746,0.9112085,0.01972535,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,15354,148,0.126,0.009639182,0.8513514,0.008206331
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-04,PulsePoint,1,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,870581,39105,23.61,0.04491828,0.6037591,0.02711982,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,13216,216,0.13,0.01634383,0.6018518,0.009836561
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-04,Pubmatic,2,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,776674,9926,6.156,0.01278014,0.6201894,0.007926106,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,11910,72,0.045,0.00604534,0.625,0.003778338
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-04,PulsePoint,3,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,740885,11607,4.68,0.0156664,0.4032049,0.006316769,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,11160,33,0.01,0.002956989,0.3030303,0.0008960573
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-08,Pubmatic,0,p38=1.3,Learning,2393,24,0.027,0.01002925,1.125,0.01128291,p31=1.3,LearningExperiment,2116,14,0.018,0.006616257,1.285714,0.008506616
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-08,PulsePoint,0,t19=1.3,Learning,2725,55,0.07,0.02018349,1.272727,0.02568807,t11=1.3,LearningExperiment,1751,2,0,0.001142205,0,0
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-08,Pubmatic,0,p29=0.7:p44=0.5,Learning,2630,30,0.027,0.01140684,0.9,0.01026616,p33=0.7:p72=0.5,LearningExperiment,2086,30,0.018,0.01438159,0.6,0.008628954
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-08,Pubmatic,1,p29=0.7:p44=0.5,Learning,2281,24,0.009,0.0105217,0.375,0.003945637,p33=0.7:p72=0.5,LearningExperiment,1801,13,0.009,0.007218212,0.6923077,0.004997224
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-08,PulsePoint,0,t31=0.7:t20=0.5,Learning,2198,16,0.01,0.007279345,0.625,0.00454959,t18=0.7:t33=0.5,LearningExperiment,2137,15,0.01,0.007019186,0.6666666,0.004679457
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-08,PulsePoint,1,t31=0.7:t20=0.5,Learning,1973,57,0.03,0.02889002,0.5263157,0.01520527,t18=0.7:t33=0.5,LearningExperiment,1925,3,0,0.001558442,0,0
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-08,Pubmatic,0,p24=0.15,Learning,2524,167,0.054,0.06616482,0.3233533,0.02139461,p20=0.15,LearningExperiment,1823,83,0.027,0.04552935,0.3253012,0.01481075
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-08,PulsePoint,0,t2=0.15,Learning,2108,146,0.02,0.06925996,0.1369863,0.009487666,t10=0.15,LearningExperiment,1914,215,0.03,0.1123302,0.1395349,0.01567398
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-08,Pubmatic,0,p66=0.75:t51=0.60:p13=0.55:t46=0.40,BestChain,2580040,41615,34.038,0.01612959,0.8179262,0.01319282,p30=0.75:t44=0.6:p11=0.55:t55=0.4:t4=0.4,ExperimentClone,19197,247,0.198,0.01286659,0.8016194,0.01031411
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-08,PulsePoint,1,p66=0.75:t51=0.60:p13=0.55:t46=0.40,BestChain,2196301,47713,28.81,0.02172425,0.6038187,0.01311751,p30=0.75:t44=0.6:p11=0.55:t55=0.4:t4=0.4,ExperimentClone,16042,450,0.27,0.02805137,0.6,0.01683082
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-08,Pubmatic,2,p66=0.75:t51=0.60:p13=0.55:t46=0.40,BestChain,1973010,22755,13.41,0.01153314,0.589321,0.006796722,p30=0.75:t44=0.6:p11=0.55:t55=0.4:t4=0.4,ExperimentClone,14154,119,0.072,0.008407517,0.605042,0.005086901
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-08,PulsePoint,3,p66=0.75:t51=0.60:p13=0.55:t46=0.40,BestChain,1844775,22321,8.99,0.01209958,0.4027597,0.004873223,p30=0.75:t44=0.6:p11=0.55:t55=0.4:t4=0.4,ExperimentClone,13079,62,0.02,0.004740424,0.3225806,0.001529169
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-02,Pubmatic,0,p7=1.4,Learning,3065,25,0.036,0.008156607,1.44,0.01174551,p46=1.4,LearningExperiment,2180,21,0.027,0.009633028,1.285714,0.01238532
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-02,Pubmatic,0,p5=0.8:p34=0.6,Learning,2629,49,0.045,0.01863827,0.9183674,0.01711678,p83=0.8:p50=0.6,LearningExperiment,2649,35,0.036,0.01321253,1.028571,0.01359003
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-02,Pubmatic,1,p5=0.8:p34=0.6,Learning,2282,33,0.018,0.014461,0.5454545,0.007887817,p83=0.8:p50=0.6,LearningExperiment,2310,33,0.018,0.01428571,0.5454545,0.007792207
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-02,PulsePoint,0,t32=0.2,Learning,2759,424,0.09,0.1536789,0.2122642,0.03262052,t14=0.2,LearningExperiment,2431,197,0.04,0.08103661,0.2030457,0.01645413
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-02,Pubmatic,0,p61=0.2,Learning,2690,169,0.063,0.06282528,0.3727811,0.02342007,p85=0.2,LearningExperiment,2540,105,0.036,0.04133858,0.3428571,0.01417323
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-02,PulsePoint,0,t33=0.8:t19=0.6,Learning,2646,121,0.1,0.0457294,0.8264463,0.03779289,t18=0.8:t50=0.6,LearningExperiment,2556,48,0.04,0.01877934,0.8333333,0.01564945
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-02,PulsePoint,1,t33=0.8:t19=0.6,Learning,2357,17,0.01,0.007212558,0.5882353,0.004242681,t18=0.8:t50=0.6,LearningExperiment,2339,41,0.02,0.01752886,0.4878049,0.008550663
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-02,PulsePoint,0,t2=1.4,Learning,2400,33,0.05,0.01375,1.515152,0.02083333,t10=1.4,LearningExperiment,1852,24,0.03,0.01295896,1.25,0.0161987
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-02,Pubmatic,0,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,1411884,27588,24.813,0.01953985,0.8994128,0.01757439,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,26190,275,0.225,0.01050019,0.8181818,0.008591065
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-02,PulsePoint,1,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,1226266,56585,34.26,0.04614415,0.6054608,0.02793847,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,22546,635,0.38,0.02816464,0.5984252,0.01685443
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-02,Pubmatic,2,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,1091549,14736,8.487,0.01350008,0.5759365,0.00777519,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,20194,242,0.144,0.01198376,0.5950413,0.007130831
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-02,PulsePoint,3,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,1039377,14802,5.98,0.01424122,0.4039994,0.005753446,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,18963,91,0.04,0.004798819,0.4395604,0.002109371
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-05,PulsePoint,0,t33=0.8:t19=0.6,Learning,3057,33,0.03,0.0107949,0.9090909,0.009813542,t18=0.8:t50=0.6,LearningExperiment,2754,19,0.02,0.006899056,1.052631,0.007262164
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-05,PulsePoint,1,t33=0.8:t19=0.6,Learning,2811,71,0.04,0.02525792,0.5633802,0.01422981,t18=0.8:t50=0.6,LearningExperiment,2563,6,0,0.002341007,0,0
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-05,Pubmatic,0,p5=0.8:p34=0.6,Learning,2447,38,0.036,0.01552922,0.9473684,0.01471189,p83=0.8:p50=0.6,LearningExperiment,2517,22,0.018,0.008740564,0.8181818,0.00715137
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-05,Pubmatic,1,p5=0.8:p34=0.6,Learning,2082,18,0.009,0.008645534,0.5,0.004322766,p83=0.8:p50=0.6,LearningExperiment,2213,11,0.009,0.004970628,0.8181818,0.004066878
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-05,Pubmatic,0,p7=1.4,Learning,3098,27,0.036,0.0087153,1.333333,0.0116204,p46=1.4,LearningExperiment,2245,16,0.018,0.007126949,1.125,0.008017817
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-05,PulsePoint,0,t32=0.2,Learning,2855,219,0.04,0.07670753,0.1826484,0.01401051,t14=0.2,LearningExperiment,2289,104,0.02,0.04543469,0.1923077,0.008737439
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-05,PulsePoint,0,t2=1.4,Learning,2090,6,0.01,0.002870813,1.666667,0.004784689,t10=1.4,LearningExperiment,1626,2,0,0.001230012,0,0
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-05,Pubmatic,0,p61=0.2,Learning,2659,124,0.036,0.04663407,0.2903226,0.01353892,p85=0.2,LearningExperiment,2741,108,0.036,0.03940168,0.3333333,0.01313389
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-05,Pubmatic,0,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,2640518,40310,37.539,0.01526594,0.9312578,0.01421653,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,26950,270,0.243,0.01001855,0.9,0.009016697
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-05,PulsePoint,1,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,2317103,51525,31.12,0.02223682,0.6039787,0.01343056,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,23418,343,0.21,0.01464685,0.6122449,0.008967461
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-05,Pubmatic,2,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,2118799,18035,11.646,0.008511897,0.6457444,0.00549651,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,21321,97,0.072,0.004549505,0.742268,0.003376952
3d5146ac12ad9dcc3bd75f4c221c469e,2015-07-05,PulsePoint,3,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,2031800,23856,9.6,0.01174131,0.4024145,0.004724875,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,20220,83,0.03,0.004104847,0.3614458,0.00148368
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-28,Pubmatic,0,p5=0.8:p34=0.6,Learning,10932,283,0.27,0.0258873,0.9540637,0.02469813,p83=0.8:p50=0.6,LearningExperiment,12040,200,0.189,0.01661129,0.945,0.01569767
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-28,Pubmatic,1,p5=0.8:p34=0.6,Learning,9535,148,0.099,0.01552176,0.6689189,0.0103828,p83=0.8:p50=0.6,LearningExperiment,10530,142,0.108,0.01348528,0.7605634,0.01025641
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-28,Pubmatic,0,p61=0.2,Learning,9736,1067,0.396,0.1095933,0.371134,0.04067379,p85=0.2,LearningExperiment,9795,653,0.207,0.06666667,0.3169985,0.02113323
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-28,PulsePoint,0,t32=0.2,Learning,9155,1742,0.35,0.1902785,0.2009185,0.03823048,t14=0.2,LearningExperiment,8767,1217,0.25,0.138816,0.2054232,0.02851603
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-28,Pubmatic,0,p7=1.4,Learning,10614,148,0.207,0.01394385,1.398649,0.01950254,p46=1.4,LearningExperiment,9112,99,0.135,0.01086479,1.363636,0.01481563
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-28,PulsePoint,0,t2=1.4,Learning,10069,244,0.34,0.02423279,1.393443,0.03376701,t10=1.4,LearningExperiment,7673,93,0.13,0.01212042,1.397849,0.01694253
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-28,PulsePoint,0,t33=0.8:t19=0.6,Learning,9708,558,0.45,0.05747837,0.8064516,0.04635352,t18=0.8:t50=0.6,LearningExperiment,7922,147,0.12,0.01855592,0.8163265,0.01514769
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-28,PulsePoint,1,t33=0.8:t19=0.6,Learning,9304,142,0.09,0.01526225,0.6338028,0.009673259,t18=0.8:t50=0.6,LearningExperiment,6420,93,0.06,0.01448598,0.6451613,0.009345794
3d5146ac12ad9dcc3bd75f4c221c469e,2015-06-28,Pubmatic,0,p66=0.75:t51=0.6:p13=0.55:t46=0.4,Baseline,76666,2699,2.493,0.03520465,0.9236754,0.03251768,p30=0.75:t44=0.6:p11=0.55:t4=0.4:t55=0.4,ExperimentClone,92681,1562,1.422,0.01685351,0.9103714,0.01534295
