chain_clean	e	o	p	t	v	w	z	DiscrepancyPercent
oet	1	1	0	1	0	0	0	0.07626
pote	1	1	1	1	0	0	0	0.08593
tppoe	1	1	2	1	0	0	0	0.09383
etpo	1	1	1	1	0	0	0	0.09715
etpoe	2	1	1	1	0	0	0	0.21025
oet	1	1	0	1	0	0	0	0.06663
pote	1	1	1	1	0	0	0	0.08717
tppoe	1	1	2	1	0	0	0	0.08915
etpo	1	1	1	1	0	0	0	0.09661
etpoe	2	1	1	1	0	0	0	0.21841
oet	1	1	0	1	0	0	0	0.06783
pote	1	1	1	1	0	0	0	0.08604
tppoe	1	1	2	1	0	0	0	0.08418
etpo	1	1	1	1	0	0	0	0.06981
etpoe	2	1	1	1	0	0	0	0.206
oet	1	1	0	1	0	0	0	0.06438
pote	1	1	1	1	0	0	0	0.07844
tppoe	1	1	2	1	0	0	0	0.10613
etpo	1	1	1	1	0	0	0	0.08155
etpoe	2	1	1	1	0	0	0	0.15358
oet	1	1	0	1	0	0	0	0.0525
pote	1	1	1	1	0	0	0	0.07693
teet	2	0	0	2	0	0	0	0.22793
etpo	1	1	1	1	0	0	0	0.0827
oet	1	1	0	1	0	0	0	0.06608
pote	1	1	1	1	0	0	0	0.08028
teet	2	0	0	2	0	0	0	0.17113
etpo	1	1	1	1	0	0	0	0.08104
oet	1	1	0	1	0	0	0	0.06756
pote	1	1	1	1	0	0	0	0.08736
teet	2	0	0	2	0	0	0	0.22346
etpo	1	1	1	1	0	0	0	0.08116
oet	1	1	0	1	0	0	0	0.06651
pote	1	1	1	1	0	0	0	0.08246
teet	2	0	0	2	0	0	0	0.19271
etpo	1	1	1	1	0	0	0	0.09869
oet	1	1	0	1	0	0	0	0.07457
pote	1	1	1	1	0	0	0	0.08652
teet	2	0	0	2	0	0	0	0.22428
teet	2	0	0	2	0	0	0	0.22493
pt	0	0	1	1	0	0	0	0.04965
pote	1	1	1	1	0	0	0	0.08384
teet	2	0	0	2	0	0	0	0.21463
we	1	0	0	0	0	1	0	0.95499
pt	0	0	1	1	0	0	0	0.06332
pote	1	1	1	1	0	0	0	0.08784
teet	2	0	0	2	0	0	0	0.1961
we	1	0	0	0	0	1	0	0.95451
pt	0	0	1	1	0	0	0	0.04049
peet	2	0	1	1	0	0	0	0.23309
pote	1	1	1	1	0	0	0	0.07521
teet	2	0	0	2	0	0	0	0.21065
we	1	0	0	0	0	1	0	0.9533
pt	0	0	1	1	0	0	0	0.03933
peet	2	0	1	1	0	0	0	0.22067
pote	1	1	1	1	0	0	0	0.0766
teet	2	0	0	2	0	0	0	0.19365
we	1	0	0	0	0	1	0	0.88209
pt	0	0	1	1	0	0	0	0.05537
peet	2	0	1	1	0	0	0	0.22937
pote	1	1	1	1	0	0	0	0.08197
teet	2	0	0	2	0	0	0	0.19526
we	1	0	0	0	0	1	0	0.78309
pt	0	0	1	1	0	0	0	0.04438
peet	2	0	1	1	0	0	0	0.19452
pote	1	1	1	1	0	0	0	0.07012
teet	2	0	0	2	0	0	0	0.20836
we	1	0	0	0	0	1	0	0.76559
oo	0	2	0	0	0	0	0	0.02735
pp	0	0	2	0	0	0	0	0.04933
pt	0	0	1	1	0	0	0	0.05801
p	0	0	1	0	0	0	0	0.03523
peet	2	0	1	1	0	0	0	0.21265
pote	1	1	1	1	0	0	0	0.07857
teet	2	0	0	2	0	0	0	0.19462
we	1	0	0	0	0	1	0	0.80183
pt	0	0	1	1	0	0	0	0.05016
p	0	0	1	0	0	0	0	0.02338
peet	2	0	1	1	0	0	0	0.23702
pote	1	1	1	1	0	0	0	0.08103
teet	2	0	0	2	0	0	0	0.19704
tt	0	0	0	2	0	0	0	0.03571
we	1	0	0	0	0	1	0	0.80713
o	0	1	0	0	0	0	0	0.0226
o	0	1	0	0	0	0	0	0.01745
oo	0	2	0	0	0	0	0	0.024
pt	0	0	1	1	0	0	0	0.04648
p	0	0	1	0	0	0	0	0.03069
peet	2	0	1	1	0	0	0	0.2409
pote	1	1	1	1	0	0	0	0.07742
teet	2	0	0	2	0	0	0	0.19984
tt	0	0	0	2	0	0	0	0.04488
we	1	0	0	0	0	1	0	0.82066
e	1	0	0	0	0	0	0	0.04498
e	1	0	0	0	0	0	0	0.03125
ee	2	0	0	0	0	0	0	0.2324
e	1	0	0	0	0	0	0	0.03497
o	0	1	0	0	0	0	0	0.02625
o	0	1	0	0	0	0	0	0.01596
o	0	1	0	0	0	0	0	0.02019
o	0	1	0	0	0	0	0	0.02408
pt	0	0	1	1	0	0	0	0.05456
p	0	0	1	0	0	0	0	0.04493
peet	2	0	1	1	0	0	0	0.23052
pote	1	1	1	1	0	0	0	0.08085
p	0	0	1	0	0	0	0	0.02535
pp	0	0	2	0	0	0	0	0.03596
t	0	0	0	1	0	0	0	0.03592
teet	2	0	0	2	0	0	0	0.18961
tt	0	0	0	2	0	0	0	0.04035
tt	0	0	0	2	0	0	0	0.04173
we	1	0	0	0	0	1	0	0.8248
opet	1	1	1	1	0	0	0	0.15999
opet	1	1	1	1	0	0	0	0.14188
opet	1	1	1	1	0	0	0	0.13772
opet	1	1	1	1	0	0	0	0.15011
opet	1	1	1	1	0	0	0	0.14421
opet	1	1	1	1	0	0	0	0.14544
opet	1	1	1	1	0	0	0	0.14785
opet	1	1	1	1	0	0	0	0.14301
opet	1	1	1	1	0	0	0	0.14738
opet	1	1	1	1	0	0	0	0.14189
opet	1	1	1	1	0	0	0	0.1443
opet	1	1	1	1	0	0	0	0.13871
opet	1	1	1	1	0	0	0	0.14267
opet	1	1	1	1	0	0	0	0.1467
opet	1	1	1	1	0	0	0	0.14891
opet	1	1	1	1	0	0	0	0.14053
opet	1	1	1	1	0	0	0	0.14771
opet	1	1	1	1	0	0	0	0.12697
opet	1	1	1	1	0	0	0	0.12947
opet	1	1	1	1	0	0	0	0.14644
opet	1	1	1	1	0	0	0	0.14489
opet	1	1	1	1	0	0	0	0.14828
opet	1	1	1	1	0	0	0	0.15131
opet	1	1	1	1	0	0	0	0.14684
opet	1	1	1	1	0	0	0	0.1303
opet	1	1	1	1	0	0	0	0.14769
opet	1	1	1	1	0	0	0	0.15299
opet	1	1	1	1	0	0	0	0.1555
opet	1	1	1	1	0	0	0	0.15681
opet	1	1	1	1	0	0	0	0.13165
ptpt	0	0	2	2	0	0	0	0.02375
pt	0	0	1	1	0	0	0	0.07714
ptpt	0	0	2	2	0	0	0	0.08093
pt	0	0	1	1	0	0	0	0.06778
ptpt	0	0	2	2	0	0	0	0.06498
pt	0	0	1	1	0	0	0	0.06236
ptpt	0	0	2	2	0	0	0	0.07537
pt	0	0	1	1	0	0	0	0.06719
ptpt	0	0	2	2	0	0	0	0.17103
pt	0	0	1	1	0	0	0	0.0567
ptpt	0	0	2	2	0	0	0	0.02701
pt	0	0	1	1	0	0	0	0.12898
ptpt	0	0	2	2	0	0	0	0.09037
pt	0	0	1	1	0	0	0	0.08613
ttt	0	0	0	3	0	0	0	0.07719
tptt	0	0	1	3	0	0	0	0.0738
tttt	0	0	0	4	0	0	0	0.09123
ptpt	0	0	2	2	0	0	0	0.07671
pt	0	0	1	1	0	0	0	0.07352
ttt	0	0	0	3	0	0	0	0.05417
tptt	0	0	1	3	0	0	0	0.07888
tttt	0	0	0	4	0	0	0	0.05753
